"tconst","averageRating","numVotes","primaryTitle","releaseYear","runtimeMinutes","actorID","actorName","actorBirthYear","actorDeathYear","actorCategory","actorAlive","actorAge","directorID","directorName","directorBirthYear","directorDeathYear","directorAlive","directorAge","genre_Drama","genre_Fantasy","genre_Horror","genre_Crime","genre_Adventure","genre_Mystery","genre_Sci-Fi","genre_War","genre_Romance","genre_History","genre_Comedy","genre_Western","genre_Thriller","genre_Action","genre_Musical","genre_Film-Noir","genre_Music","genre_Documentary","genre_Family","genre_Biography","genre_Adult","genre_Sport","genre_Animation","genre_Reality-TV","genre_News"
"tt0018097",6.7,1191,"London After Midnight",1927,69,"nm0151606","Lon Chaney",1883,1930,"actor",0,44,"nm0115218","Tod Browning",1880,1962,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0018528",7.8,7375,"The Unknown",1927,63,"nm0151606","Lon Chaney",1883,1930,"actor",0,44,"nm0115218","Tod Browning",1880,1962,0,47,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0018584",7.3,29,"The Wizard",1927,60,"nm0522926","Edmund Lowe",1890,1971,"actor",0,37,"nm0744514","Richard Rosson",1893,1953,0,34,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0018651",4.5,6,"The Ape",1928,50,"nm0910518","Gladys Walton",1903,1993,"actress",0,25,"nm0750010","Beverly C. Rule",1881,NA,1,47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0018739",6.6,94,"Cagliostro - Liebe und Leben eines großen Abenteurers",1929,58,"nm0836765","Hans Stüwe",1901,1976,"actor",0,28,"nm0652650","Richard Oswald",1880,1963,0,49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt0018770",7.3,3574,"The Fall of the House of Usher",1928,63,"nm0213581","Jean Debucourt",1894,1958,"actor",0,34,"nm0258477","Jean Epstein",1897,1953,0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0019456",7.5,30,"The Terror",1928,85,"nm0564219","May McAvoy",1899,1984,"actress",0,29,"nm0215877","Roy Del Ruth",1893,1961,0,35,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt0020007",6.6,88,"Der Hund von Baskerville",1929,65,"nm0085877","Carlyle Blackwell",1884,1955,"actor",0,45,"nm0652650","Richard Oswald",1880,1963,0,49,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0020078",6.7,338,"The Last Performance",1929,60,"nm0891998","Conrad Veidt",1893,1943,"actor",0,36,"nm0270838","Pál Fejös",1897,1963,0,32,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0020080",6.8,517,"The Last Warning",1928,89,"nm0478851","Laura La Plante",1904,1996,"actress",0,24,"nm0501902","Paul Leni",1885,1929,0,43,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt0020430",4.4,13,"The Somnambulist",1929,NA,"nm0466776","Fritz Kortner",1892,1970,"actor",0,37,"nm0873715","Adolf Trotz",1895,NA,1,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0020748",6.7,54,"The Cat Creeps",1930,75,"nm0878546","Helen Twelvetrees",1908,1958,"actress",0,22,"nm0432216","Rupert Julian",1879,1943,0,51,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0021650",5.8,13,"The Bells",1931,75,"nm0130740","Donald Calthrop",1888,1940,"actor",0,43,"nm0854739","Harcourt Templeman",NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0021814",7.5,47713,"Dracula",1931,75,"nm0000509","Bela Lugosi",1882,1956,"actor",0,49,"nm0115218","Tod Browning",1880,1962,0,51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0021815",7.2,4114,"Drácula",1931,104,"nm0898107","Carlos Villarías",1892,1976,"actor",0,39,"nm0577654","George Melford",1877,1961,0,54,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0021820",5.7,234,"The Drums of Jeopardy",1931,75,"nm0645941","Warner Oland",1879,1938,"actor",0,52,"nm0782707","George B. Seitz",1888,1944,0,43,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0021884",7.8,66505,"Frankenstein",1931,70,"nm0166972","Colin Clive",1900,1937,"actor",0,31,"nm0001843","James Whale",1889,1957,0,42,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0021923",4.6,17,"The Gorilla",1930,70,"nm0295862","Joe Frisco",1889,1958,"actor",0,41,"nm0289381","Bryan Foy",1896,1977,0,34,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0021977",6.2,26,"The Hound of the Baskervilles",1931,72,"nm0835738","John Stuart",1898,1979,"actor",0,33,"nm0348107","Gareth Gundrey",1893,1965,0,38,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0022028",6.1,76,"King of the Wild",1931,248,"nm0589494","Walter Miller",1892,1940,"actor",0,39,"nm0861703","Richard Thorpe",1896,1991,0,35,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt0022103",6.4,574,"The Mad Genius",1931,81,"nm0000858","John Barrymore",1882,1942,"actor",0,49,"nm0002031","Michael Curtiz",1886,1962,0,45,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0022173",6.2,261,"Murder by the Clock",1931,76,"nm0101954","William 'Stage' Boyd",1889,1935,"actor",0,42,"nm0806143","Edward Sloman",1883,1972,0,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0022265",4.3,296,"The Phantom",1931,62,"nm0930711","Guinn 'Big Boy' Williams",1899,1962,"actor",0,32,"nm0416258","Alan James",1890,1952,0,41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt0022454",6.8,1836,"Svengali",1931,81,"nm0000858","John Barrymore",1882,1942,"actor",0,49,"nm0562845","Archie Mayo",1891,1968,0,40,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0022663",6.1,239,"Behind the Mask",1932,68,"nm0392442","Jack Holt",1888,1951,"actor",0,44,"nm0227020","John Francis Dillon",1884,1934,0,48,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0022776",5,6,"Condemned to Death",1932,75,"nm0939454","Arthur Wontner",1875,1960,"actor",0,57,"nm0285962","Walter Forde",1898,1984,0,34,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0022827",6.4,2991,"Doctor X",1932,76,"nm0041172","Lionel Atwill",1885,1946,"actor",0,47,"nm0002031","Michael Curtiz",1886,1962,0,46,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0022835",7.6,12780,"Dr. Jekyll and Mr. Hyde",1931,98,"nm0545298","Fredric March",1897,1975,"actor",0,34,"nm0541149","Rouben Mamoulian",1897,1987,0,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0022913",7.9,42759,"Freaks",1932,64,"nm0285922","Wallace Ford",1898,1966,"actor",0,34,"nm0115218","Tod Browning",1880,1962,0,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0022929",5.5,10,"Geheimnis des blauen Zimmers",1932,73,"nm0519765","Theodor Loos",1883,1954,"actor",0,49,"nm0257288","Erich Engels",1889,1971,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0022981",5.5,614,"Haunted Gold",1932,58,"nm0000078","John Wayne",1907,1979,"actor",0,25,"nm0942611","Mack V. Wright",1894,1965,0,38,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023101",6.6,816,"Kongo",1932,86,"nm0404158","Walter Huston",1883,1950,"actor",0,49,"nm0184738","William J. Cowen",1886,1964,0,46,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023194",6.3,3117,"The Mask of Fu Manchu",1932,68,"nm0000472","Boris Karloff",1887,1969,"actor",0,45,"nm0102643","Charles Brabin",1882,1957,0,50,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023235",7,75,"The Monkey's Paw",1933,58,"nm0801034","Ivan F. Simpson",1875,1951,"actor",0,58,"nm0749484","Wesley Ruggles",1889,1972,0,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023236",4.1,831,"The Monster Walks",1932,63,"nm0495285","Rex Lease",1903,1966,"actor",0,29,"nm0833965","Frank R. Strayer",1891,1964,0,41,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023238",7.1,10981,"The Most Dangerous Game",1932,63,"nm0566948","Joel McCrea",1905,1990,"actor",0,27,"nm0681635","Irving Pichel",1891,1954,0,41,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt0023245",7.1,24140,"The Mummy",1932,73,"nm0000472","Boris Karloff",1887,1969,"actor",0,45,"nm0005713","Karl Freund",1890,1969,0,42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023247",4.6,111,"Murder at Dawn",1932,62,"nm0242642","Josephine Dunn",1906,1983,"actress",0,26,"nm0861703","Richard Thorpe",1896,1991,0,36,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023249",6.4,3957,"Murders in the Rue Morgue",1932,61,"nm0000509","Bela Lugosi",1882,1956,"actor",0,50,"nm0282984","Robert Florey",1900,1979,0,32,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023293",7.1,9771,"The Old Dark House",1932,72,"nm0000472","Boris Karloff",1887,1969,"actor",0,45,"nm0001843","James Whale",1889,1957,0,43,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023563",8,11650,"The Testament of Dr. Mabuse",1933,122,"nm0459030","Rudolf Klein-Rogge",1885,1955,"actor",0,48,"nm0000485","Fritz Lang",1890,1976,0,43,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023572",5.2,8,"Thark",1932,79,"nm0909398","Tom Walls",1883,1949,"actor",0,49,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023582",6.2,1179,"Thirteen Women",1932,73,"nm0002050","Irene Dunne",1898,1990,"actress",0,34,"nm0002179","George Archainbaud",1890,1959,0,42,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023640",6.4,94,"The Living Dead",1932,89,"nm0917467","Paul Wegener",1874,1948,"actor",0,58,"nm0652650","Richard Oswald",1880,1963,0,52,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023649",7.5,16305,"Vampyr",1932,75,"nm0922170","Julian West",1904,1981,"actor",0,28,"nm0003433","Carl Theodor Dreyer",1889,1968,0,43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023694",6.3,9578,"White Zombie",1932,69,"nm0000509","Bela Lugosi",1882,1956,"actor",0,50,"nm0356931","Victor Halperin",1895,1983,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0023874",7.3,6,"Il caso Haller",1933,77,"nm0007792","Marta Abba",1900,1988,"actress",0,33,"nm0087704","Alessandro Blasetti",1900,1987,0,33,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt0024055",5.9,2426,"The Ghoul",1933,77,"nm0000472","Boris Karloff",1887,1969,"actor",0,46,"nm0403054","T. Hayes Hunter",1884,1944,0,49,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt0024184",7.7,31417,"The Invisible Man",1933,71,"nm0001647","Claude Rains",1889,1967,"actor",0,44,"nm0001843","James Whale",1889,1957,0,44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0024188",7.4,8441,"Island of Lost Souls",1932,70,"nm0001452","Charles Laughton",1899,1962,"actor",0,33,"nm0448915","Erle C. Kenton",1896,1980,0,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0024216",7.9,80652,"King Kong",1933,100,"nm0942039","Fay Wray",1907,2004,"actress",0,26,"nm0774325","Ernest B. Schoedsack",1893,1979,0,40,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0024266",6,134,"The Crying Woman",1933,73,"nm0673023","Ramón Pereda",1897,1986,"actor",0,36,"nm0679283","Ramón Peón",1887,1971,0,46,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0024360",6.5,1014,"Murders in the Zoo",1933,62,"nm0749476","Charles Ruggles",1886,1970,"actor",0,47,"nm0840042","A. Edward Sutherland",1895,1973,0,38,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0024368",6.8,5060,"Mystery of the Wax Museum",1933,77,"nm0041172","Lionel Atwill",1885,1946,"actor",0,48,"nm0002031","Michael Curtiz",1886,1962,0,47,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt0024382",5.6,532,"Night of Terror",1933,65,"nm0000509","Bela Lugosi",1882,1956,"actor",0,51,"nm0831577","Benjamin Stoloff",1895,1960,0,38,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt0024538",6.4,687,"Secret of the Blue Room",1933,66,"nm0041172","Lionel Atwill",1885,1946,"actor",0,48,"nm0627087","Kurt Neumann",1908,1958,0,25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0024631",6.2,598,"Supernatural",1933,65,"nm0001479","Carole Lombard",1908,1942,"actress",0,25,"nm0356931","Victor Halperin",1895,1983,0,38,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt0024727",5.7,2286,"The Vampire Bat",1933,65,"nm0041172","Lionel Atwill",1885,1946,"actor",0,48,"nm0833965","Frank R. Strayer",1891,1964,0,42,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0024768",5.4,157,"The Whispering Shadow",1933,225,"nm0000509","Bela Lugosi",1882,1956,"actor",0,51,"nm0379092","Albert Herman",1887,1958,0,46,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt0024894",7,9870,"The Black Cat",1934,65,"nm0000472","Boris Karloff",1887,1969,"actor",0,47,"nm0880618","Edgar G. Ulmer",1904,1972,0,30,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0024895",6,569,"Black Moon",1934,68,"nm0392442","Jack Holt",1888,1951,"actor",0,46,"nm0624756","Roy William Neill",1887,1946,0,47,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0025062",7,338,"Dos monjes",1934,79,"nm0882096","Víctor Urruchúa",1912,1981,"actor",0,22,"nm0124571","Juan Bustillo Oro",1904,1989,0,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0025064",6.8,96,"Double Door",1934,75,"nm0892867","Evelyn Venable",1913,1993,"actress",0,21,"nm0896533","Charles Vidor",1900,1959,0,34,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0025100",6.9,157,"The Phantom of the Convent",1934,85,"nm0215415","Enrique del Campo",1902,1947,"actor",0,32,"nm0297414","Fernando de Fuentes",1894,1958,0,40,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0025271",4.9,276,"The House of Mystery",1934,62,"nm0523313","Ed Lowry",1896,1983,"actor",0,38,"nm0631438","William Nigh",1881,1955,0,53,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0025391",3.9,186,"Life Returns",1935,63,"nm0828668","Onslow Stevens",1902,1977,"actor",0,33,"nm0294266","Eugene Frenke",1895,1984,0,40,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0025465",3.7,2168,"Maniac",1934,51,"nm0940513","Bill Woods",NA,NA,"actor",NA,NA,"nm0260871","Dwain Esper",1893,1982,0,41,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0025566",6.8,470,"The 9th Guest",1934,65,"nm0007219","Donald Cook",1901,1961,"actor",0,33,"nm0624756","Roy William Neill",1887,1946,0,47,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0025712",5.9,298,"The Return of Chandu",1934,65,"nm0000509","Bela Lugosi",1882,1956,"actor",0,52,"nm0853028","Ray Taylor",1888,1952,0,46,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0026123",7,1725,"The Black Room",1935,68,"nm0000472","Boris Karloff",1887,1969,"actor",0,48,"nm0624756","Roy William Neill",1887,1946,0,48,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt0026138",7.8,44217,"The Bride of Frankenstein",1935,75,"nm0000472","Boris Karloff",1887,1969,"actor",0,48,"nm0001843","James Whale",1889,1957,0,46,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0026209",3.6,229,"Chloe, Love Is Calling You",1934,62,"nm0096152","Olive Borden",1906,1947,"actress",0,28,"nm0624714","Marshall Neilan",1891,1958,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0026230",4.8,422,"Condemned to Live",1935,67,"nm0604960","Ralph Morgan",1883,1956,"actor",0,52,"nm0833965","Frank R. Strayer",1891,1964,0,44,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0026406",6.8,1696,"The Ghost Goes West",1935,95,"nm0232196","Robert Donat",1905,1958,"actor",0,30,"nm0163229","René Clair",1898,1981,0,37,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0026663",7.3,4729,"Mad Love",1935,68,"nm0000048","Peter Lorre",1904,1964,"actor",0,31,"nm0005713","Karl Freund",1890,1969,0,45,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0026685",6.3,4513,"Mark of the Vampire",1935,60,"nm0000859","Lionel Barrymore",1878,1954,"actor",0,57,"nm0115218","Tod Browning",1880,1962,0,55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0026758",6.6,403,"Mystery of Edwin Drood",1935,87,"nm0001647","Claude Rains",1889,1967,"actor",0,46,"nm0908234","Stuart Walker",1888,1941,0,47,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0026759",5.5,731,"Phantom Ship",1935,80,"nm0000509","Bela Lugosi",1882,1956,"actor",0,53,"nm0166700","Denison Clift",1885,1961,0,50,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0026832",4.5,55,"Ouanga",1936,56,"nm0913444","Fredi Washington",1903,1994,"actress",0,33,"nm0856161","George Terwilliger",1882,1970,0,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0026912",7,4834,"The Raven",1935,61,"nm0000472","Boris Karloff",1887,1969,"actor",0,48,"nm0484645","Lew Landers",1901,1962,0,34,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027055",7.1,119,"Der Student von Prag",1935,87,"nm0906932","Anton Walbrook",1896,1967,"actor",0,39,"nm0733208","Arthur Robison",1883,1935,0,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027194",6.4,5040,"Werewolf of London",1935,75,"nm0401434","Henry Hull",1890,1977,"actor",0,45,"nm0908234","Stuart Walker",1888,1941,0,47,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027338",5.8,33,"The Macabre Trunk",1936,79,"nm0673023","Ramón Pereda",1897,1986,"actor",0,39,"nm0951492","Miguel Zacarías",1905,2006,0,31,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027479",5.6,215,"The Crime of Doctor Crespi",1935,63,"nm0002233","Erich von Stroheim",1885,1957,"actor",0,50,"nm0041678","John H. Auer",1906,1975,0,29,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027521",7,4113,"The Devil-Doll",1936,78,"nm0000859","Lionel Barrymore",1878,1954,"actor",0,58,"nm0115218","Tod Browning",1880,1962,0,56,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027545",6.3,6060,"Dracula's Daughter",1936,71,"nm0472603","Otto Kruger",1885,1974,"actor",0,51,"nm0385171","Lambert Hillyer",1889,1969,0,47,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027592",6.7,24,"Die ewige Maske",1935,74,"nm0676930","Peter Petersen",1876,1956,"actor",0,59,"nm0387791","Werner Hochbaum",1899,1946,0,36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027653",7.1,238,"Fährmann Maria",1936,85,"nm0773525","Sybille Schmitz",1909,1955,"actress",0,27,"nm0936252","Frank Wisbar",1899,1967,0,37,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027688",6.4,189,"The Man of Stone",1936,83,"nm0062428","Harry Baur",1880,1943,"actor",0,56,"nm0245213","Julien Duvivier",1896,1967,0,40,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027770",5.9,106,"The Hound of the Baskervilles",1937,82,"nm0903957","Peter Voß",1891,1979,"actor",0,46,"nm0482742","Karel Lamac",1897,1952,0,40,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027800",6.6,2271,"The Invisible Ray",1936,80,"nm0000472","Boris Karloff",1887,1969,"actor",0,49,"nm0385171","Lambert Hillyer",1889,1969,0,47,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027938",6.7,964,"The Man Who Lived Again",1936,66,"nm0000472","Boris Karloff",1887,1969,"actor",0,49,"nm0829038","Robert Stevenson",1905,1986,0,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0027999",5.1,211,"Mummy's Boys",1936,68,"nm0923774","Bert Wheeler",1895,1968,"actor",0,41,"nm0347451","Fred Guiol",1898,1964,0,38,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tt0028082",6.6,41,"Pan Twardowski",1936,85,"nm0110962","Franciszek Brodniewicz",1892,1944,"actor",0,44,"nm0843636","Henryk Szaro",1900,1942,0,36,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0028174",3.3,1486,"Revolt of the Zombies",1936,65,"nm0831838","Dorothy Stone",1905,1974,"actress",0,31,"nm0356931","Victor Halperin",1895,1983,0,41,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0028241",4.5,214,"Shadow of Chinatown",1936,281,"nm0000509","Bela Lugosi",1882,1956,"actor",0,54,"nm0384616","Robert F. Hill",1886,1966,0,50,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0028328",4.3,20,"The Super Madman",1937,65,"nm0651396","Leopoldo 'Chato' Ortín",1893,1953,"actor",0,44,"nm0782193","Juan José Segura",1901,1964,0,36,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0028331",6,840,"The Demon Barber of Fleet Street",1936,76,"nm0805532","Tod Slaughter",1885,1956,"actor",0,51,"nm0454734","George King",1899,1966,0,37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0028478",6.7,2465,"The Walking Dead",1936,66,"nm0000472","Boris Karloff",1887,1969,"actor",0,49,"nm0002031","Michael Curtiz",1886,1962,0,50,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0029256",6.5,36,"The Mystery of the Ghastly Face",1935,88,"nm0898107","Carlos Villarías",1892,1976,"actor",0,43,"nm0124571","Juan Bustillo Oro",1904,1989,0,31,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0029508",6,191,"SOS Coast Guard",1937,224,"nm0126049","Ralph Byrd",1909,1952,"actor",0,28,"nm0416258","Alan James",1890,1952,0,47,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0029984",6.9,1536,"Charlie Chan in Honolulu",1938,67,"nm0866010","Sidney Toler",1874,1947,"actor",0,64,"nm0401680","H. Bruce Humberstone",1901,1984,0,37,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tt0031143",7.2,2786,"The Cat and the Canary",1939,72,"nm0001362","Bob Hope",1903,2003,"actor",0,36,"nm0637790","Elliott Nugent",1896,1980,0,43,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
